code,name,latitude,longitude
VLY,Valliyur Railway Station,8.3768257,77.6142134
TEN,Tirunelveli Junction,8.7313972,77.7082396
CVP,Kovilpatti Railway Station,9.1825744,77.8730971
SRT,Satur Railway Station,9.3576455,77.9220637
VPT,Virudunagar Junction,9.5947509,77.9574608
TMV,Tindivanam Railway Station,12.2294464,79.6512787
MBM,Mambalam Railway Station,13.0387241,80.2278744
DNM,Dhanmandal Railway Station,20.68686,86.11192
BTS,Basta Railway Station,21.7017521,87.062943
DNT,Dantan Railway Station,21.93021,87.2843
BLDA,Belda Railway Station,22.0710501,87.3366928
CAI,Chanpatia Railway Station,26.9422009,84.5307141
VAK,Varkala Sivagiri Railway Station,8.7403307,76.7233532
ALLP,Alappuzha Railway Station,9.4836002,76.3222995
SRTL,Cherthala Railway Station,9.6912456,76.3256511
SNSI,Sainagar Shirdi Railway Station,19.7806505,74.4806238
SKT,Sakti Railway Station,22.011825,82.9557461
TPZ,Tapri Railway Station,29.9158485,77.5833443
KASR,Kanas Road Railway Station,20.0622099,85.7433718
DEG,Delang Railway Station,20.0380355,85.767225
AKD,Akodia Railway Station,23.378596,76.5993277
KPP,Kalapipal Railway Station,23.3331241,76.8347557
BAB,Babina Railway Station,25.240039,78.454296
KSV,Kosi Kalan Railway Station,27.7879717,77.4458562
PWL,Palwal Railway Station,28.151479,77.3415568
KNN,Khanna Railway Station,30.7088767,76.2234097
DZA,Dasuya Railway Station,31.808658,75.6580828
MEX,Mukerian Railway Station,31.9418664,75.6121526
RMJK,Ram Nagar Jk Railway Station,32.84493,75.15129
UHP,Udhampur Railway Station,32.92618,75.15442
CRWL,Chak Rakhwal Railway Station,32.9418977,75.0827998
SVDK,Shmata V D Ktra Railway Station,32.982814,74.935736
BHW,Barharwa Junction,24.8582906,87.7743808
SBG,Sahibganj Junction,25.24052,87.634388
GNG,Gauriganj Railway Station,26.2040153,81.6859892
BRE,Bharwari Railway Station,25.5596067,81.4911373
KTQ,Kudra Railway Station,25.04938,83.79258
BG,Bhongir Railway Station,17.5244629,78.8986385
ALER,Aler Railway Station,17.6456483,79.0486367
ZN,Jangaon Railway Station,17.7241074,79.153777
GNP,Ghanpur Railway Station,17.8494786,79.3755404
DKJ,Dornakal Junction,17.4450837,80.1527401
MDR,Madhira Railway Station,16.9217829,80.3661807
MAG,Mangalagiri Railway Station,16.437717,80.564576
RPJ,Rajpura Junction,30.4862424,76.5936295
DBD,Deoband Railway Station,29.679651,77.670755
TKJ,Tilak Bridge Railway Station,28.6280285,77.2375368
TN,Tuticorin Railway Station,8.8060579,78.1553063
MEJ,Vanji Maniyachi Junction,8.882102999999999,77.890651
KDU,Kadambur Railway Station,9.00188,77.86324
TMQ,Tirumangalam Railway Station,9.8242343,77.9900497
MMK,Madurantakam Railway Station,12.504703,79.8934767
CGY,Changanassery Railway Station,9.449881,76.54841400000001
SGLA,Sangola Railway Station,17.4370158,75.1884824
BTW,Barshi Town Railway Station,18.2414938,75.7185654
UMD,Osmanabad Railway Station,18.247891,76.022865
LUR,Latur Railway Station,18.4299605,76.5557468
LTRR,Latur Road Railway Station,18.506494,76.845289
PRLI,Parli Vaijnath Railway Station,18.8527572,76.524999
PBN,Parbhani Jn Railway Station,19.2576875,76.7736968
PAU,Purna Junction,19.1809797,77.0256803
HNL,Hingoli Deccan Railway Station,19.7267616,77.1475515
WHM,Washim Railway Station,20.103064,77.148166
BDMJ,Bhodwal Majri Railway Station,29.185275,77.0084203
UD,Udupi Railway Station,13.3361451,74.7708228
RGO,Rotegaon Railway Station,20.068948,74.5906569
LSR,Lasur Railway Station,19.92635,75.0118353
PTU,Partur Railway Station,19.5763107,76.2130496
SELU,Selu Railway Station,19.448217,76.433383
NED,Huzur Sahib Nanded Railway Station,19.160522,77.31047799999999
MUE,Mudkhed Railway Station,19.1479763,77.5097726
BOKR,Bhokar Railway Station,19.2140762,77.6670346
HEM,Himayatnagar Railway Station,19.4170719,77.869034
SHSK,Sahasrakund Railway Station,19.4029,78.0086999999999
BHBK,Bodhadi Bujrug Railway Station,19.4958376,78.1947062
KNVT,Kinwat Railway Station,19.6189686,78.202796
ADB,Adilabad Railway Station,19.6805799,78.5361971
HDB,Haldibari Railway Station,26.3355437,88.782707
JPG,Jalpaiguri Railway Station,26.5186639,88.7241285
JAIS,Jais Railway Station,26.26214,81.51947
KAWR,Karwar Railway Station,14.8201336,74.1825888
BNLW,Bansthali Niwai Railway Station,26.3839278087,75.93511006349999
MJRI,Majri Junction,20.1392156,79.0428868
WANI,Wani Railway Station,20.0665672,78.9606929
JTRD,Jath Road Railway Station,17.2178,75.1113
DLGN,Dhalgaon Railway Station,17.1206172,74.9883634
KVK,Kavathe Mahankal Railway Station,16.9934286,74.9363721
RHG,Rajgarh Railway Station,27.2426528,76.6064267
KRH,Khairthal Railway Station,27.7973361,76.641818
PTRD,Pataudi Road Railway Station,28.3480567,76.7519196
DSJ,Delhi Safdarjung Railway Station,28.5822929,77.1862647
MGN,Meghnagar Railway Station,22.9072961,74.5398541
SUNR,Surendranagar Railway Station,22.7452566,71.6292066
RJT,Rajkot Railway Station,22.3131558,70.8025101
HAPA,Hapa Railway Station,22.4685993,70.1175346
SGE,Sankaridurg Railway Station,11.4465071,77.8707091
CRLM,Carmelaram Railway Station,12.907229,77.705352
NMGT,Nimshirgaon Tamdalge Railway Station,16.767955,74.4857671
VRB,Vishrambag Railway Station,16.8509923,74.6028173
MSR,Masur Railway Station,17.4048169,74.144676
KUH,Khachrod Railway Station,23.4425747,75.2863838
BMI,Bamnia Railway Station,23.0949444,74.7585444
THDR,Thandla Road Railway Station,22.9629359,74.5895591
KDM,Kesamudram Railway Station,17.6863463,79.8963672
BBN,Barbil Railway Station,22.1050272,85.3689463
BJMD,Bara Jamda Railway Station,22.1660627,85.411922
NOMD,Noamundi Railway Station,22.1521738,85.5214046
DPS,Dangoaposi Railway Station,22.16788,85.59299
CBSA,Chaibasa Railway Station,22.5593287,85.8119117
MHBA,Mathabhanga Railway Station,26.3642771,89.199294
KIN,Kapasan Railway Station,24.8613596,74.3110335
COR,Chittaurgarh Railway Station,24.8761,74.6217
MLGH,Mandalgarh Railway Station,25.19412,75.08103
BUDI,Bundi Railway Station,25.408457,75.650931
DER,Dadri Railway Station,28.538743,77.537343
APDJ,Alipur Duar Railway Station,26.478979,89.520964
HOJ,Hamilton Ganj Railway Station,26.6888,89.421
HSA,Hasimara Railway Station,26.7269272,89.3471774
DLO,Dalgaon Railway Station,26.7147264,89.1367956
BNQ,Banarhat Railway Station,26.7985065,89.0258665
NMZ,New Mal Junction,26.8739709,88.7256717
SGUJ,Siliguri Railway Station,26.7237135,88.4138958
BORA,Baghdogra Railway Station,26.697770440000003,88.32445458000001
TKG,Thakurganj Railway Station,26.427591,88.1287456
KQU,Kamarkundu Railway Station,22.8218054,88.2045548
NGNT,New Guntur Railway Station,16.3101066,80.4571253
SVA,Suwasra Railway Station,24.0699803,75.6487675
MVO,Manwath Road Railway Station,19.3586413,76.5346578
KSRA,Kasara Railway Station,19.6483,73.47306
SIW,Shirravde Railway Station,17.3607602,74.157704
JNR,Janakpur Road Railway Station,26.4689603,85.700921
JGA,Jogiara Railway Station,26.4070536,85.7461182
KML,Kamtaul Railway Station,26.3277102,85.8158767
MYG,Miyagam Karjan Railway Station,22.0514834,73.1206912
PLJ,Palej Railway Station,21.9206351,73.0722361
KSB,Kosamba Junction,21.4646301,72.9548636
KIM,Kim Railway Station,21.3997763,72.9263277
KUDA,Kundapura Railway Station,13.613278,74.728723
BYNR,Byndoor Mookambika Road Railway Station,13.871942,74.632863
BTJL,Bhatkal Railway Station,13.9893954,74.565708
MRDW,Murdeshwar Railway Station,14.1008218,74.5053419
HNA,Honnavar Railway Station,14.3159446,74.4324189
KT,Kumta Railway Station,14.4371582,74.4210504
GOK,Gokarna Road Railway Station,14.5838812,74.3677665
VS,Vishvamitri Railway Station,22.2845836,73.1789091
MOJ,Mohana Railway Station,25.980208,77.83395499999999
SVPI,Shivpuri Railway Station,25.4381932,77.6380742
BDWS,Badarwas Railway Station,24.98368,77.56206
MINA,Miyana Railway Station,24.857124,77.473428
GUNA,Guna Railway Station,24.6409077,77.3143973
RTA,Ruthiyai Railway Station,24.5346331,77.1794214
BRRG,Biyavra Rajgarh Railway Station,23.9368677,76.9081034
PFR,Pachor Road Railway Station,23.7287242,76.7417658
FTD,Fatehabad Chowk Junction,23.009106,75.673338
BNG,Barnagar Railway Station,23.06077,75.3768327
TME,Tuti Melur Railway Station,8.80818,78.147
RGD,Rajgir Railway Station,25.03296,85.41524
NLD,Nalanda Railway Station,25.12275,85.46321
BEHS,Bihar Sharif Railway Station,25.20311,85.53949
WENA,Wena Railway Station,25.32632,85.53217
HRT,Harnaut Railway Station,25.3717504,85.5405432
PWS,Phulwari Sharif Railway Station,25.5865688,85.080807
BTA,Bihta Railway Station,25.5610426,84.8723675
BEA,Bihiya Railway Station,25.5588037,84.4488608
DURE,Dumraon Railway Station,25.5715198,84.1433993
GMR,Gahmar Railway Station,25.48879,83.80426
APT,Anaparti Railway Station,16.9364685,81.9540584
AAR,Adesar Railway Station,23.552756,70.972531
RDHP,Radhanpur Railway Station,23.8463284,71.5861785
DEOR,Diyodar Railway Station,24.1122508,71.7695863
DISA,Disa Railway Station,24.2373784,72.1795498
WSA,Wadsa Railway Station,20.623777,79.963224
