code,name,latitude,longitude
KMU,Kumbakonam Railway Station,10.9537286,79.3894753
MV,Mayiladuturai Junction,11.0954312,79.628446
RJN,Raj Nandgaon Railway Station,21.1007407,81.0384345
DURG,Durg Junction,21.1998912,81.291549
R,Raipur Railway Station,21.257068,81.6296015
BSP,Bilaspur Railway Station,22.0562653,82.1720868
JSG,Jharsuguda Junction,21.8621547,84.0174815
ROU,Rourkela Railway Station,22.2281727,84.8614097
CKP,Chakradharpur Railway Station,22.678237,85.627317
SHM,Kolkata Shalimar Railway Station,22.6018382,88.3830655
ASH,Aishbagh Railway Station,26.8373569,80.9101651
MBP,Mohibullapur Railway Station,26.9096956,80.9393096
SD,Sidhauli Railway Station,27.284408,80.837434
STP,Sitapur Railway Station,27.5575777,80.6996173
DVL,Devlali Railway Station,19.8968608,73.836741
AMI,Amravati Railway Station,20.9307971,77.7579228
DGG,Dongargarh Railway Station,21.185207,80.7611005
BYT,Bhatapara Railway Station,21.7333175,81.9463647
CPH,Champa Railway Station,22.0345168,82.6649825
RIG,Raigarh Railway Station,21.8912829,83.3906017
BRJN,Brajrajnagar Railway Station,21.8226525,83.9243674
SNSI,Sainagar Shirdi Railway Station,19.7806505,74.4806238
ZNA,Zamania Railway Station,25.3740989,83.5437929
BXR,Buxar Railway Station,25.5612101,83.9810882
ARA,Ara Railway Station,25.5486671,84.6614372
DNR,Danapur Railway Station,25.5823346,85.0436409
PPTA,Patliputra Junction Railway Station,25.6215026,85.0690976
MZP,Mirzapur Railway Station,25.1350292,82.5691155
MDN,Midnapore Railway Station,22.4251115,87.3078627
BQA,Bankura Railway Station,23.2243374,87.0750287
ADRA,Adra Junction,23.4956158,86.6744867
PRR,Purulia Junction,23.3258979,86.377838
BINA,Bina Junction,24.1714707,78.1846781
BAQ,Ganj Basoda Railway Station,23.8459214,77.9447126
BHS,Vidisha Railway Station,23.522512,77.8148015
PAR,Pandhurna Railway Station,21.589723,78.525744
SGP,Sohagpur Railway Station,22.694025,78.1943817
BKH,Bankhedi Railway Station,22.7746927,78.5334723
GAR,Gadarwara Railway Station,22.9003817,78.7926908
KY,Kareli Railway Station,22.932004,79.066044
SRID,Shridham Railway Station,23.0345276,79.4847856
MML,Madan Mahal Railway Station,23.1602695,79.9208209
TBN,Timarni Railway Station,22.3761817,77.2300164
HD,Harda Railway Station,22.3391949,77.1016832
BDL,Vindhyachal Railway Station,25.1607779,82.5020862
CAR,Chunar Railway Station,25.1038201,82.8718126999999
GMO,Gomoh Junction,23.8717293,86.1524866
AF,Agra Fort Railway Station,27.18234,78.0179102
JAB,Yamuna Bridge Agra Railway Station,27.1921753,78.0389498
FZD,Firozabad Railway Station,27.1476876,78.3865293
SKB,Shikohabad Junction,27.0862449,78.5755779
BNT,Bharthana Railway Station,26.7506795,79.2172196
PHD,Phaphund Railway Station,26.632223,79.554192
JJK,Jhinjhak Railway Station,26.5547138,79.7351558
RURA,Rura Railway Station,26.4853838,79.9081258
PNKD,Panki Dham Railway Station,26.4598236,80.2383557
PBH,Partapgarh Junction,25.913308,82.00177799999999
AME,Amethi Railway Station,26.1529647,81.8061271
JAIS,Jais Railway Station,26.26214,81.51947
RBL,Rae Bareli Railway Station,26.2322195,81.2391296
BPQ,Balharshah Junction,19.8499304,79.3477916
SKZR,Sirpur Kagaznagar Railway Station,19.4788046,79.5606859
RDM,Ramagundam Railway Station,18.7639321,79.4348864
KZJ,Kazipet Junction,17.9747686,79.5112251
KCG,Hyderabad Kacheguda Railway Station,17.3924557,78.4675754
GWD,Gadwal Railway Station,16.22527,77.809586
KRNT,Kurnool Town Railway Station,15.8324664,78.0324683
DHNE,Dhone Junction,15.3953375,77.8681195
IDH,Idgah Agra Junction,27.1738369,77.9999228
AH,Achhnera Junction,27.1815537,77.7581364
NBI,Nadbai Railway Station,27.2135003,77.206649
KL,Kheril Railway Station,27.2001092,77.0375297
MURD,Mandawar Mahwa Road Railway Station,27.1559156,76.8507912
DO,Dausa Railway Station,26.9009345,76.3315478
GTJT,Getor Jagatpura Railway Station,26.8373077,75.8310073
NRI,Naraina Railway Station,26.795937,75.1920008
MNV,Mungaoli Railway Station,24.4023942,78.1119129
ASKN,Ashok Nagar Railway Station,24.5792937,77.728159
KLRS,Kolaras Railway Station,25.22549,77.59076
KCVL,Trivandrum Kochuveli Railway Station,8.51029329999999,76.8970661
HPU,Hapur Railway Station,28.7391871,77.7786601
MB,Moradabad Railway Station,28.8325304,78.7651216
BE,Bareilly Railway Station,28.3369682,79.410857
HRI,Hardoi Railway Station,27.400007,80.147203
BGS,Begu Sarai Railway Station,25.4249184,86.1340718
KGG,Khagaria Junction,25.5061177,86.4669881
SBV,Simri Bakhtiyarpur Railway Station,25.7200912,86.5974003
SHC,Saharsa Junction,25.8738196,86.5944052
CAA,Chakia Railway Station,26.41775,85.046618
BMKI,Bapudham Motihari Railway Station,26.654993,84.9049234
SGL,Sugauli Railway Station,26.7587132,84.739177
BTH,Bettiah Railway Station,26.8052537,84.5223802
NKE,Narkatiaganj Junction,27.1049121,84.4637767
BUG,Bagaha Railway Station,27.1301975,84.06724
SPN,Shahjehanpur Railway Station,27.894224,79.904605
ANVT,Delhi Anand Vihar Terminus Railway Station,28.6488339,77.3131578
DEE,Delhi Sarai Rohilla Railway Station,28.6627512,77.1852469
FA,Falna Railway Station,25.2358162,73.2348995
ABR,Abu Road Railway Station,24.4807488,72.7850708
PNU,Palanpur Junction,24.1745976,72.4304
GNC,Gandhinagar Capital Railway Station,23.2349059,72.6302311
BVI,Mumbai Borivali Railway Station,19.228739,72.85641199999999
BDTS,Mumbai Bandra Terminus Railway Station,19.0634794,72.8389661
RMU,Rampur Railway Station,28.780163,79.020446
AMG,Alamnagar Railway Station,26.8414218,80.8679006
SEO,Seohara Railway Station,29.2046798,78.5806885
DPR,Dhampur Railway Station,29.3055815,78.5021206
NGG,Nagina Railway Station,29.4384284,78.4238707
NBD,Najibabad Junction,29.6038922,78.3365092
LRJ,Laksar Junction,29.752775,78.0198497
JUDW,Jagadhri Workshop Railway Station,30.1355332,77.2421131999999
KIUL,Kiul Junction,25.1713771,86.1065522
JOP,Jaunpur City Railway Station,25.7335279,82.6678627
LBA,Lambhua Railway Station,26.1340275,82.2237115
SLN,Sultanpur Railway Station,26.263027,82.066106
NHH,Nihalgarh Railway Station,26.4601756,81.6327613
JRC,Jalandhar Cantt. Railway Station,31.3073755,75.6312368
PTKC,Pathankot Cantt Railway Station,32.2594102,75.6365486
KTHU,Kathua Railway Station,32.39792,75.55132
JAT,Jammu Tawi Railway Station,32.7058783,74.8798454
JTJ,Jolarpettai Junction,12.5633824,78.5777854
MBNR,Mahbubnagar Railway Station,16.75744,77.9991
CAF,Chanda Fort Railway Station,19.9402755,79.3125765
AKT,Akaltara Railway Station,22.0293415,82.4225864
NIA,Naila Railway Station,22.0230115,82.5651838
KRBA,Korba Railway Station,22.3375125,82.7128082
CGY,Changanassery Railway Station,9.449881,76.54841400000001
PGT,Palakkad Railway Station,10.8000008,76.6369749
BAND,Banaswadi Railway Station,13.0057605,77.628236
BKN,Bikaner Junction,28.0145884,73.3160072
SDGH,Sri Dungargarh Railway Station,28.0707717,74.0061014
RTGH,Ratangarh Junction,28.0689999,74.6246394
CUR,Churu Railway Station,28.2889848,74.9664731
SDLP,Sadulpur Junction,28.6313895,75.3861674
LHU,Loharu Railway Station,28.4272275,75.802825
RTM,Ratlam Junction,23.343272,75.051585
HAPA,Hapa Railway Station,22.4685993,70.1175346
MMCT,Mumbai Central Railway Station,18.9696305,72.8193674
PURI,Puri Railway Station,19.8077433,85.8380287
RKM,Raja Ki Mandi Railway Station,27.1940718,77.9968841
FDB,Faridabad Railway Station,28.4108273,77.3074016
KJM,Krishnarajapuram Railway Station,13.0006295,77.6753238
BWT,Bangarapet Railway Station,12.9846952,78.1784679
AJJ,Arakkonam Junction,13.0823911,79.6685282
PER,Perambur Railway Station,13.1077355,80.2443863
FTP,Fatehpur Railway Station,25.9171303,80.8016978
NAC,Nawa City Railway Station,27.0292424,75.0010134
KMNC,Kuchaman City Railway Station,27.053365,74.8514699
MKN,Makrana Junction,27.0374318,74.7243043
DNA,Degana Junction,26.8973334,74.3175209
MTD,Merta Road Junction,26.7278221,73.9178342
JU,Jodhpur Railway Station,26.2837696,73.0226358
RJPB,Rajendra Nagar Bihar Railway Station,25.603351,85.162449
HZD,Hazaribagh Road Railway Station,24.174583,85.892035
KRJ,Khurja Junction,28.2074987,77.8183669
DLI,Old Delhi Railway Station,28.660217,77.225843
SZM,Delhi Sabzi Mandi Railway Station,28.668683,77.199696
SNP,Sonipat Railway Station,28.9897573,77.0168354
GNU,Ganaur Railway Station,29.1316699,77.0111281
SMK,Samalkha Railway Station,29.2415659,77.0032363
KUN,Karnal Railway Station,29.6950793,76.9698383
CNDM,Chandi Mandir Railway Station,30.7271008,76.8872298
ANDI,Adarsh Nagar Railway Station,28.7143371,77.1667573
SDAH,Kolkata Sealdah Railway Station,22.6018382,88.3830655
KOAA,Kolkata Chitpur Railway Station,22.6018382,88.3830655
PAN,Panagarh Railway Station,23.4437366,87.4571457
KSRA,Kasara Railway Station,19.6483,73.47306
SUJH,Sujangarh Railway Station,27.7094033,74.4641953
LAU,Ladnun Railway Station,27.643385,74.405519
DIA,Didwana Railway Station,27.4062689,74.5578259
CTKT,Choti Khatu Railway Station,27.1561268,74.3575195
SMR,Samdhari Junction,25.837202,72.57300699999999
BLT,Balotra Junction,25.8302168,72.2475393
BME,Barmer Railway Station,25.7463638,71.3974699
GKH,Guskara Railway Station,23.4907314,87.73376
BHP,Bolpur Shantiniketan Railway Station,23.6582091,87.6985069
STN,Sitarampur Railway Station,23.7234705,86.89607
UDL,Andal Junction,23.5789648,87.181588
OYR,Waria Railway Station,23.5386593,87.2466315
MNAE,Mankar Railway Station,23.420189,87.555455
HDB,Haldibari Railway Station,26.3355437,88.782707
JPG,Jalpaiguri Railway Station,26.5186639,88.7241285
NJP,New Jalpaiguri Railway Station,26.683025,88.443391
KNE,Kishanganj Railway Station,26.097746,87.949657
MLDT,Malda Town Railway Station,25.0165794,88.1304749
RPH,Rampur Hat Railway Station,24.179797,87.78214700000001
NFK,New Farakka Junction,24.7941891,87.9156108
FLK,Falakata Railway Station,26.5391295,89.1912221
NCB,New Cooch Behar Railway Station,26.3528017,89.4688034
NOQ,New Alipurduar Railway Station,26.4863798,89.5411883
NBQ,New Bongaigaon Railway Station,26.47546,90.53718
KYQ,Kamakhya Railway Station,26.1570247,91.6920834
KQU,Kamarkundu Railway Station,22.8218054,88.2045548
PNE,Prantik Railway Station,23.6950228,87.6939026
AMP,Ahmadpur Junction,23.8332016,87.6929867
SNT,Sainthia Railway Station,23.9504788,87.6810269
BRYA,Barhiya Railway Station,25.2825516,86.015598
KOO,Khusropur Railway Station,25.4853618,85.3875283
FUT,Fatwa Railway Station,25.50144,85.305488
PKR,Pakur Railway Station,24.6380383,87.8557741
HCR,Harischandrapur Railway Station,25.4040397,87.868532
TEA,Taregna Railway Station,25.3546179,85.0376789
JHD,Jehanabad Railway Station,25.2243913,84.9900966
BGP,Bhagalpur Railway Station,25.2414861,86.9724279
SGG,Sultanganj Railway Station,25.2416519,86.7354493
BUP,Bariarpur Railway Station,25.2809369,86.575035
JMP,Jamalpur Junction,25.3148744,86.4928984
DRH,Dharhara Railway Station,25.2578223,86.4110445
AHA,Abhaipur Railway Station,25.2156072,86.3223533
KJH,Kajra Railway Station,25.18222,86.2621
SM,Samsi Railway Station,25.2765459,88.0100505
DLK,Dalkolha Railway Station,25.873416,87.83887700000001
JPE,Jalpaiguri Road Railway Station,26.5591635,88.7091671
MHBA,Mathabhanga Railway Station,26.3642771,89.199294
RFJ,Rafiganj Railway Station,24.8197065,84.6339288
BDC,Bandel Junction,22.9227598,88.3776954
NH,Naihati Junction,22.8875749,88.4180827
BP,Barrackpore Railway Station,22.7602013,88.3709028
RGD,Rajgir Railway Station,25.03296,85.41524
NLD,Nalanda Railway Station,25.12275,85.46321
BEHS,Bihar Sharif Railway Station,25.20311,85.53949
WENA,Wena Railway Station,25.32632,85.53217
HRT,Harnaut Railway Station,25.3717504,85.5405432
PWS,Phulwari Sharif Railway Station,25.5865688,85.080807
BTA,Bihta Railway Station,25.5610426,84.8723675
BEA,Bihiya Railway Station,25.5588037,84.4488608
DURE,Dumraon Railway Station,25.5715198,84.1433993
GMR,Gahmar Railway Station,25.48879,83.80426
DLN,Dildarnagar Junction,25.419535,83.6684531
MFKA,Musafir Khana Railway Station,26.3793442,81.7996055
DPA,Durgapura Railway Station,26.8549572,75.7870359
BNLW,Bansthali Niwai Railway Station,26.383927808699998,75.93511006349999
GRRU,Guraru Railway Station,24.8110055,84.7913034
KTQ,Kudra Railway Station,25.04938,83.79258
BRE,Bharwari Railway Station,25.5596067,81.4911373
FAB,Fatehabad Railway Station,27.0192536,78.2996519
GDO,Goverdhan Railway Station,27.5207385,77.4620004
DEEG,Deeg Railway Station,27.4867624,77.3250074
BINR,Brij Nagar Railway Station,27.4393,77.09
RGS,Ringas Junction,27.3732085,75.563265
SIKR,Sikar Junction,27.6167119,75.1531512
FPS,Fatehpur Shekhawati Railway Station,28.000728000000002,74.971043
RJR,Rajaldesar Railway Station,28.0336145,74.477917
NPS,Napasar Railway Station,27.9811273,73.5641884
SASN,Sas Nagar Mohali Railway Station,30.6659351,76.7397112
KARR,Kharar Railway Station,30.7260541,76.6362314
NMDA,New Morinda Railway Station,30.776469,76.518125
SMRL,Samrala Railway Station,30.82512,76.17723
HRS,Hathras Junction,27.6246727,78.1372911
REWA,Rewa Railway Station,24.5377376,81.2514979
JTW,Jaitwar Railway Station,24.7407055,80.8637018
DBR,Dabhaura Railway Station,25.1178385,81.3028131
SRO,Sirathu Railway Station,25.6488719,81.3201311
RMJK,Ram Nagar Jk Railway Station,32.84493,75.15129
UHP,Udhampur Railway Station,32.92618,75.15442
SVDK,Shmata V D Ktra Railway Station,32.982814,74.935736
ROK,Rohtak Junction,28.8905579,76.5801084
JIND,Jind Junction,29.3297454,76.289355
JHL,Jakhal Junction,29.8032961,75.8202754
SAG,Sangrur Railway Station,30.2422501,75.8302841
DUI,Dhuri Junction,30.372987,75.8662474
BNN,Barnala Railway Station,30.3711681,75.5501214
PUL,Rampura Phul Railway Station,30.2686065,75.2363294
BTI,Bhatinda Junction,30.209488,74.932083
GDB,Giddarbaha Railway Station,30.2011989,74.6621141
MOT,Malout Railway Station,30.1853471,74.4962184
ABS,Abohar Railway Station,30.1392147,74.1950148
SGNR,Shri Ganganagar Railway Station,29.9323002,73.8716263
KESR,Kesri Singhpur Railway Station,29.9510258,73.6192342
SRW,Shri Karanpur Railway Station,29.8432479,73.4584416
GJS,Gajsinghpur Railway Station,29.6579768,73.4374127
RSNR,Rai Singh Nagar Railway Station,29.53729,73.4506308
JES,Jaitsar Railway Station,29.3452605,73.6621847
SOG,Suratgarh Junction,29.3234209,73.9070444
LKS,Lunkaransar Railway Station,28.493344,73.743441
LGH,Lalgarh Junction,28.0434943,73.3145098
RKB,Raika Bagh Railway Station,26.2914,73.040015
GOTN,Gotan Railway Station,26.6527488,73.7381404
REN,Ren Railway Station,26.7888502,74.0753477
SBR,Sambhar Lake Railway Station,26.903754,75.1795657
FL,Phulera Junction,26.8731067,75.2455129
ISA,Isarda Railway Station,26.170603,76.030512
CKB,Chauth Ka Barwara Railway Station,26.05093,76.14879
IDG,Indargarh Railway Station,25.7282911,76.2328364
LKE,Lakheri Railway Station,25.6395343,76.193129
DKNT,Dakaniya Talav Railway Station,25.1445985,75.8659834
DARA,Dara Railway Station,24.831948,76.007055
RMA,Ramganj Mandi Railway Station,24.644606,75.939411
BWM,Bhawani Mandi Railway Station,24.4193776,75.8303678
GOH,Garot Railway Station,24.2788706,75.6843982
SGZ,Shamgarh Railway Station,24.1922253,75.6436976
SVA,Suwasra Railway Station,24.0699803,75.6487675
CMU,Chau Mahla Railway Station,23.9483808,75.6012879
VMA,Vikramgarh Alot Railway Station,23.7646692,75.5384972
MEP,Mahidpur Road Railway Station,23.56759,75.50033
NAD,Nagda Junction,23.4564536,75.4125729
JSM,Jaisalmer Railway Station,26.9150966,70.926728
RDRA,Ramdevra Railway Station,27.0071591,71.9303053
PLCJ,Phalodi Junction,27.1256662,72.3666313
KLYT,Kolayat Railway Station,27.836121,72.955469
DSO,Deshnok Railway Station,27.790865,73.3386969
NOK,Nokha Railway Station,27.5555191,73.475792
NGO,Nagaur Railway Station,27.2000329,73.7235488
MDW,Marwar Mundwa Railway Station,27.0637,73.8157
GCH,Gachhipura Railway Station,26.953476,74.454214
KKU,Kanakpura Railway Station,26.9294308,75.7023299
BLM,Balamu Junction,27.167362999999998,80.352497
LUNI,Luni Junction,26.0025667,73.0025653
PMY,Pali Marwar Railway Station,25.790989,73.3274227
MJ,Marwar Junction,25.7203639,73.6095575
RANI,Rani Railway Station,25.3486174,73.3108746
JWB,Jawai Bandh Railway Station,25.1141698,73.1478847
PDWA,Pindwara Railway Station,24.79075,73.03933
MSH,Mahesana Junction,23.6019898,72.3893575
JBN,Jogbani Railway Station,26.4026584,87.2638242
FBG,Forbesganj Railway Station,26.2989817,87.2621179
ARQ,Arariya Court Railway Station,26.114863,87.4473901
PRNA,Purnia Junction,25.7953111,87.4752379
KIR,Katihar Junction,25.5479749,87.5651973
NNA,Naugachia Railway Station,25.3850024,87.0935867
MKSR,Mokalsar Railway Station,25.6272481,72.5196134
JOR,Jalor Railway Station,25.3543378,72.6341284
MON,Modran Railway Station,25.1869988,72.4470958
MBNL,Marwar Bhinmal Railway Station,25.0009118,72.2756465
RNV,Raniwara Railway Station,24.7507026,72.2044385
BLDI,Bhildi Railway Station,24.1944641,72.0094623
PTN,Patan Railway Station,23.8536193,72.1312125
DDR,Mumbai Dadar Western Railway Station,19.0191208,72.8417366
MINJ,Maikalganj Railway Station,27.7175372166,80.3378219061
RNY,Rangiya Junction,26.4467216,91.6063694
BPRD,Barpeta Road Railway Station,26.5020173,90.9646901
KOJ,Kokrajhar Railway Station,26.404982,90.2734356
BOE,Barsoi Junction,25.6511814,87.9236743
MNE,Mansi Junction,25.5090688,86.5550878
GNT,Guntur Junction,16.3003038,80.4430208
RJY,Rajahmundry Railway Station,16.9842011,81.783782
VSKP,Visakhapatnam Railway Station,17.7213754,83.2904709
VZM,Vizianagaram Junction,18.1115291,83.3958641
CHE,Srikakulam Road Railway Station,18.4090841,83.903759
PSA,Palasa Railway Station,18.7567556,84.4232263
BAM,Brahmapur Railway Station,19.2963987,84.7970277
BALU,Balugaon Railway Station,19.7467491,85.2005264
KUR,Khurda Road Junction,20.1541167,85.7086515
DKAE,Dankuni Railway Station,22.6780934,88.2904260999999
ROA,Rusera Ghat Railway Station,25.7459331,86.0360596
BNZ,Badshahnagar Railway Station,26.8693164,80.9609808
USL,Usalapur Railway Station,22.102548,82.111546
PND,Pendra Road Railway Station,22.7563677,81.8990949
WL,Warangal Junction,17.9733107,79.6057107
TVT,Tiruvottiyur Railway Station,13.1586692,80.2960824
SSB,Shakurbasti Railway Station,28.680227328700003,77.1299115857
NNO,Nangloi Railway Station,28.682133,77.05622
BGZ,Bahadurgarh Railway Station,28.7012918,76.9304048
KLNK,Kalanaur Kalan Railway Station,28.8339027,76.3868019
BNW,Bhiwani Junction,28.8006394,76.1244683
HSR,Hisar Railway Station,29.1520975,75.724705
SSA,Sirsa Railway Station,29.5390382,75.0355513
MTR,Motipur Railway Station,26.2571899,85.1689072
MAI,Mehsi Railway Station,26.3548175,85.0964556
HIR,Harinagar Railway Station,27.156647,84.324507
SBZ,Siswa Bazar Railway Station,27.1491375,83.7561825
CPJ,Kaptanganj Junction,26.9253759,83.6993842
ANDN,Anand Nagar Railway Station,27.103714,83.270698
SDDN,Siddharth Nagar Station,27.2744898,83.0886332
BNY,Barhni Railway Station,27.4956727,82.7915252
BLP,Balrampur Railway Station,27.4157034,82.1610505
CD,Chandrapur Railway Station,19.9603028,79.3001412
BPA,Belampalli Railway Station,19.053689199999997,79.4863374
MCI,Mancherial Railway Station,18.8788622,79.4495159
TRL,Tiruvallur Railway Station,13.1162033,79.9121261
WJR,Walajah Road Railway Station,12.9709293,79.3608965
PTJ,Podanur Junction,10.9643079,76.9888003
OTP,Ottappalam Railway Station,10.769813,76.377727
PTB,Pattambi Railway Station,10.8022369,76.1809016
KTU,Kuttippuram Railway Station,10.8456019,76.0337296
TA,Tanur Railway Station,10.9781186,75.8814912
PGI,Parappangadi Railway Station,11.045910000000001,75.861006
FK,Ferok Railway Station,11.17501,75.830151
QLD,Koyilandy Railway Station,11.4463175,75.6936025
MAHE,Mahe Railway Station,11.6990015,75.5465502
PAZ,Payangadi Railway Station,12.0217213,75.2601915
CHV,Cheruvathur Railway Station,12.2146034,75.1547502
MAQ,Mangalore Central Railway Station,12.8633417,74.843251
MJS,Manjeshwar Railway Station,12.7248877,74.8874832
SKM,Singarayakonda Railway Station,15.252886,80.026428
BPP,Bapatla Railway Station,15.9084,80.4685
NDO,Nidubrolu Railway Station,16.0679611,80.5575538
HYB,Hyderabad Deccan Nampally Railway Station,17.3924557,78.4675754
NLDA,Nalgonda Railway Station,17.0607424,79.2832907
MRGA,Miryalaguda Railway Station,16.8601221,79.5338457
NDKD,Nadikudi Junction,16.590634,79.72356500000001
PGRL,Piduguralla Railway Station,16.4782,79.87678
SAP,Sattenapalle Railway Station,16.4053213,80.1529775
MS,Chennai Egmore Railway Station,13.0778746,80.2616195
TBM,Tambaram Railway Station,12.9257861,80.1178872
CGL,Chengalpattu Railway Station,12.6935619,79.9808668
MLMR,Melmaruvattur Railway Station,12.429554,79.83380100000001
VM,Villupuram Junction,11.9417363,79.4991554
VRI,Vriddhachalam Junction,11.5345375,79.3159433
ALU,Ariyalur Railway Station,11.1491803,79.0682847
LLI,Lalgudi Railway Station,10.8755494,78.8151951
SRGM,Srirangam Railway Station,10.8576647,78.69591
GOC,Ponmalai Golden Rock Railway Station,10.7919677,78.710114
PDKT,Pudukkottai Railway Station,10.3722347,78.8020095
KKDI,Karaikkudi Junction,10.0696997,78.7939696
MBM,Mambalam Railway Station,13.0387241,80.2278744
SHU,Sholinghur Railway Station,13.0140861,79.4866553
AB,Ambur Junction,12.7841107,78.7218346
KPN,Kuppam Railway Station,12.7473075,78.3399271
MCN,Mukundarayapuram Railway Station,12.9778853,79.2896161
GYM,Gudiyattam Railway Station,12.9371425,78.914754
VN,Vaniyambadi Railway Station,12.6793005,78.6227991
MLO,Malur Railway Station,12.9928704,77.9389864
WFD,Whitefield Railway Station,12.9964164,77.7614478
KGI,Kengeri Railway Station,12.9176716,77.4838192
RMGM,Ramanagaram Railway Station,12.7210166,77.2836539
CPT,Channapatna Railway Station,12.6593947,77.2039443
MAD,Maddur Railway Station,12.6046971,77.0496984
MYA,Mandya Railway Station,12.529117,76.8966481
PANP,Pandavapura Railway Station,12.4653125,76.6811933
NLE,Nileshwar Railway Station,12.2558682,75.1357268
ANKL,Ankola Railway Station,14.64556,74.33163
BKJ,Barkur Railway Station,13.477129,74.7598722
MULK,Mulki Railway Station,13.0689393,74.80523
SL,Surathkal Railway Station,12.9903001,74.8053599
AFK,Angamaly Railway Station,10.1835456,76.3781487
TRTR,Thrippunithura Railway Station,9.9498248,76.3527548
TVP,Trivandrum Pettai Railway Station,8.494524,76.931673
AVD,Avadi Railway Station,13.1180603,80.1017231
VARD,Vaikom Road Railway Station,9.7781694,76.4744059
CTO,Chittoor Railway Station,13.2194538,79.1033541
TPTY,Tirupati Main Railway Station,13.6283507,79.419812
RU,Renigunta Junction,13.6379043,79.5062317
YNK,Yelahanka Railway Station,13.1049802,77.5917985
PKD,Penukonda Junction,14.1001434,77.5944669
TMV,Tindivanam Railway Station,12.2294464,79.6512787
DG,Dindigul Railway Station,10.3527847,77.9835266
MDU,Madurai Junction,9.9192456,78.1104983
VPT,Virudunagar Junction,9.5947509,77.9574608
SRT,Satur Railway Station,9.3576455,77.9220637
CVP,Kovilpatti Railway Station,9.1825744,77.8730971
TEN,Tirunelveli Junction,8.7313972,77.7082396
SDN,Sholavandan Railway Station,10.02261,77.9655
VLY,Valliyur Railway Station,8.3768257,77.6142134
NCJ,Nagercoil Junction,8.1746228,77.44385
CAPE,Kanniyakumari Railway Station,8.0879045,77.5466899
GDG,Gadag Junction,15.4367021,75.6424624
KBL,Koppal Railway Station,15.3539063,76.1443419
HPT,Hospet Junction,15.287344,76.3855587
BAY,Bellary Junction,15.1398562,76.9156732
AKV,Ankleshwar Junction,21.6256105,73.0011191
UDN,Udhna Junction,21.1704439,72.8510702
VYA,Vyara Railway Station,21.1176635,73.3858143
NDB,Nandurbar Railway Station,21.3738496,74.2444513
DDE,Dondaicha Railway Station,21.3315156,74.5624521
SNK,Sindkheda Railway Station,21.2441924,74.7239077
AN,Amalner Railway Station,21.0493901,75.0574914
DXG,Dharangaon Railway Station,21.0064,75.28619
HGT,Hinganghat Railway Station,20.5421128,78.8338217
WRR,Warora Railway Station,20.2452339,79.0105268
MABD,Mahbubabad Railway Station,17.5975396,80.0006163
KMT,Khammam Railway Station,17.2487059,80.1391474
MAN,Maninagar Railway Station,22.9986522,72.6113898
EE,Eluru Railway Station,16.7181125,81.1194163
CBF,Coimbatore North Railway Station,11.0201624,76.9546414
MTP,Mettupalayam Railway Station,11.298918,76.9355514
MAP,Morappur Railway Station,12.1261144,78.3949849
CRLM,Carmelaram Railway Station,12.907229,77.705352
SGE,Sankaridurg Railway Station,11.4465071,77.8707091
BQI,Bommidi Railway Station,11.9843954,78.2462061
SLY,Samalpatti Railway Station,12.3111862,78.4833658
TPT,Tiruppattur Railway Station,12.499463,78.5620656999999
NMKL,Namakkal Railway Station,11.2260803,78.1790627
KQN,Kodaikanal Road Railway Station,10.1788165,77.9103617
MMK,Madurantakam Railway Station,12.504703,79.8934767
KDU,Kadambur Railway Station,9.00188,77.86324
MEJ,Vanji Maniyachi Junction,8.882102999999999,77.890651
TN,Tuticorin Railway Station,8.8060579,78.1553063
TMQ,Tirumangalam Railway Station,9.8242343,77.9900497
KZK,Kazhakkuttam Railway Station,8.5571261,76.8725281999999
CT,Chittapur Railway Station,17.1197556,77.0906074
SEM,Sedam Railway Station,17.1810623,77.2854174
IPM,Ichchpuram Railway Station,19.110752,84.680427
SLO,Samalkot Junction,17.0453187,82.1691203
TDD,Tadepalligudem Railway Station,16.8102131,81.5265934
HX,Kadapa Railway Station,14.4515454,78.8290944
YA,Yerraguntla Railway Station,14.6435398,78.533625
TU,Tadipatri Railway Station,14.9085674,77.9774246
VDE,Vedayapalem Railway Station,14.4054677,79.9575631
BTTR,Bitragunta Railway Station,14.766951,79.9837559
KDM,Kesamudram Railway Station,17.6863463,79.8963672
DKJ,Dornakal Junction,17.4450837,80.1527401
MDR,Madhira Railway Station,16.9217829,80.3661807
DVD,Duvvada Railway Station,17.7030425,83.1511067
AKP,Anakapalle Railway Station,17.694711,83.008556
TUNI,Tuni Railway Station,17.3610177,82.543393
ANV,Annavaram Railway Station,17.2692635,82.4194767
APT,Anaparti Railway Station,16.9364685,81.9540584
NDD,Nidadavolu Junction,16.897974,81.6745047
NZD,Nuzvid Railway Station,16.6501897,80.9622416
BHL,Bhilwara Railway Station,25.3451778,74.631467
COR,Chittaurgarh Railway Station,24.8761,74.6217
NMH,Nimach Railway Station,24.4624358,74.8501067
MDS,Mandasor Railway Station,24.075937000000003,75.07634300000001
BMF,Basmat Railway Station,19.3328961,77.151412
NZB,Nizamabad Railway Station,18.6790238,78.1033475
KMC,Kamareddi Railway Station,18.3252101,78.3359611
TTR,Tiptur Railway Station,13.2557832,76.4756448
DRU,Kadur Railway Station,13.550312,76.0086321
AJP,Ajjampur Railway Station,13.73112,76.01048
